anio,pib_miles_millones_2015,ocupados,horas_sem_expandidas,horas_anuales,group_code,group_name,group_label_short,group_order,sector_code,dane_groups,pib_pesos_2015,pib_por_trabajador_millones_2015,pib_por_hora_pesos_2015
2014,26653.0,530271.006138224,24486880.01833049,1273317760.9531853,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",26653000000000.0,50.26297815923289,20931.931382193234
2015,27219.0,523683.94548614416,24390390.36964231,1268300299.2214,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",27219000000000.0,51.9760062049108,21461.005738711516
2016,27871.0,472902.4126220864,22480112.24438496,1168965836.7080178,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",27871000000000.0,58.93604950218923,23842.44186167912
2017,27906.0,536213.5547065029,25132295.464608856,1306879364.1596606,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",27906000000000.0,52.042697830110576,21353.156814090413
2018,28587.0,597046.6148897866,27136062.96525871,1411075274.1934528,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",28587000000000.0,47.880683496174065,20259.018439919764
2019,29411.0,574217.7726873294,25817626.450400043,1342516575.4208024,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",29411000000000.0,51.21924363705606,21907.364526044177
2021,30119.0,432419.3198512832,19531437.154264357,1015634732.0217465,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",30119000000000.0,69.65229955580723,29655.34660285239
2022,32382.0,526035.0110441843,24402476.872606676,1268928797.3755472,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",32382000000000.0,61.5586402428261,25519.162357236935
2023,32199.0,587317.3969080156,26932285.108813006,1400478825.6582763,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",32199000000000.0,54.82384851787889,22991.42222651263
2024,32575.0,605258.9875132598,27466816.43832314,1428274454.7928033,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",32575000000000.0,53.819936047271604,22807.241206820847
2025,33543.84650104266,658697.2624801123,29476915.466762863,1532799604.271669,"023-025|026|027|028,032,035|029|030,031|033|034|036","Alimentos, bebidas y tabaco","Alimentos, bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",33543846501042.66,50.92452695908302,21884.039118721907
2010,7967.0,481389.9335993708,21521308.65024852,1119108049.812923,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",7967000000000.0,16.549992934896746,7119.062365186108
2011,8555.0,507919.5319121841,22826265.93859046,1186965828.8067038,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8555000000000.0,16.843219176456287,7207.452643013848
2012,8552.000000000002,516153.8777602208,23213706.64075609,1207112745.3193166,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8552000000000.002,16.56870241314516,7084.673766523563
2013,8428.0,504964.731991352,22364965.067218132,1162978183.495343,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8428000000000.0,16.690274520289346,7246.911523885649
2014,8551.999999999998,516682.8348451515,23540663.27798747,1224114490.4553485,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8551999999999.998,16.55174010679687,6986.2746227428515
2015,8584.0,484330.34956236725,21684501.22545025,1127594063.723413,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8584000000000.0,17.72344022578052,7612.6686687715355
2016,9004.0,485405.35792962613,21748451.87313371,1130919497.402953,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",9004000000000.0,18.549445021382304,7961.663072107974
2017,8693.0,460104.86884458706,20816724.346104663,1082469665.9974425,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8693000000000.0,18.893518822849703,8030.710026400443
2018,8729.0,461465.423058928,20648975.031240527,1073746701.6245074,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8729000000000.0,18.9158267636562,8129.477824512618
2019,8892.0,482906.790167362,21486503.69464634,1117298192.1216097,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8892000000000.0,18.413491342538965,7958.484192223746
2021,10245.0,384614.043322634,16688009.994375955,867776519.7075497,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",10245000000000.0,26.637092893162947,11806.035041663352
2022,11560.0,452101.6058168411,20399551.83217613,1060776695.2731588,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",11560000000000.0,25.569473435321697,10897.675308584343
2023,10271.0,447629.48932839994,19773794.3973021,1028237308.6597091,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",10271000000000.0,22.94531581333052,9988.939239510852
2024,9990.0,456772.89539149386,19886959.58651293,1034121898.4986724,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",9990000000000.0,21.870824868970622,9660.369840831512
2025,10607.965725792194,498051.16874437017,21566231.130194053,1121444018.7700908,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",10607965725792.193,21.29894756102227,9459.202196669748
2010,1676.0,133652.41144631937,6811134.860416803,354179012.7416737,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1676000000000.0,12.539990725667936,4732.070336483823
2011,1866.0000000000002,138242.64810087995,6867902.1622712705,357130912.43810606,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1866000000000.0002,13.498005323497003,5224.974750186025
2012,1803.0,156956.60954894143,7703936.621327219,400604704.3090154,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1803000000000.0,11.487251191150364,4500.696024301341
2013,1701.0,145382.69230102966,7124564.479585718,370477352.93845737,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1701000000000.0,11.700154764488103,4591.373768216718
2014,1751.0,157535.6266743242,7457272.728376772,387778181.8755922,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1751000000000.0,11.114946104349267,4515.468073863319
2015,1758.9999999999995,185979.38772488455,8499058.64959687,441951049.77903724,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1758999999999.9995,9.458037374561377,3980.078791258554
2016,1811.0,182565.19384491447,8338232.007825446,433588064.40692323,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1811000000000.0,9.919744075305006,4176.775489604744
2017,1816.9999999999998,180495.6904748458,8304476.517273316,431832778.89821243,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1816999999999.9998,10.066722342344347,4207.647239368751
2018,1652.9999999999998,161805.93347502945,7525097.0930665005,391305048.83945805,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1652999999999.9998,10.215941804477136,4224.325765544061
2019,1554.0,148012.16164450755,6890812.38362583,358322243.94854313,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1554000000000.0,10.499137251521022,4336.878399944275
2021,1353.0,183220.13041608,7636490.772717987,397097520.18133533,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1353000000000.0,7.384559747487529,3407.223493569413
2022,1436.0,196254.06823539734,8507281.474167189,442378636.6566938,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1436000000000.0,7.317045770880973,3246.0880363768606
2023,1272.0,179165.0291786585,7679199.157566772,399318356.19347215,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1272000000000.0,7.099599770285507,3185.42831871147
2024,1199.0,170054.65760200814,7133830.543949715,370959188.2853852,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1199000000000.0,7.050674276773477,3232.161482619994
2025,1184.9977163851963,182868.8716093106,7769093.887540431,403992882.1521024,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1184997716385.1963,6.480040621221088,2933.2143429671796
2010,1052.0,53829.27268261071,2383074.4830731326,123919873.11980289,040,Madera,Madera,21,C,040,1052000000000.0,19.543269815344235,8489.356658580102
2011,1027.0,56566.13816515435,2469116.126325859,128394038.56894468,040,Madera,Madera,21,C,040,1027000000000.0,18.155738279348345,7998.813741251112
2012,1009.0,42100.56052647249,1763373.291875945,91695411.17754914,040,Madera,Madera,21,C,040,1009000000000.0,23.96642675019847,11003.822187418746
2013,1032.0,41989.75238280876,1742905.1312579985,90631066.82541592,040,Madera,Madera,21,C,040,1032000000000.0,24.57742523917613,11386.82392416232
2014,1059.0,34035.000175244146,1488483.4151412284,77401137.58734387,040,Madera,Madera,21,C,040,1059000000000.0,31.115028486771656,13681.969451740471
2015,1137.0,35502.539197429585,1542760.4967931672,80223545.8332447,040,Madera,Madera,21,C,040,1137000000000.0,32.025878309073725,14172.896350946712
2016,1160.9999999999998,35683.25442903097,1559049.2591514871,81070561.47587733,040,Madera,Madera,21,C,040,1160999999999.9998,32.536269983699704,14320.858013860643
2017,1121.0,41354.16504399142,1698456.5155039006,88319738.80620283,040,Madera,Madera,21,C,040,1121000000000.0,27.10730584954408,12692.519420372997
2018,1028.0,45694.90602510755,1868234.0861073718,97148172.47758333,040,Madera,Madera,21,C,040,1028000000000.0,22.49703718473903,10581.77394162724
2019,965.0,44133.56826639535,1804882.346871508,93853882.03731842,040,Madera,Madera,21,C,040,965000000000.0,21.8654425170235,10281.940171811904
2021,920.9999999999999,62076.42860114698,2714975.647147931,141178733.65169242,040,Madera,Madera,21,C,040,920999999999.9999,14.836549407788944,6523.64542574971
2022,1086.0,58678.77461433411,2430697.716488838,126396281.25741959,040,Madera,Madera,21,C,040,1086000000000.0,18.50754394817766,8592.02493298236
2023,1014.9999999999999,48941.140410733984,1774364.8902082785,92266974.29083048,040,Madera,Madera,21,C,040,1014999999999.9999,20.73919797294682,11000.68586621975
2024,979.0,51235.84277908015,1921746.0870778414,99930796.52804776,040,Madera,Madera,21,C,040,979000000000.0,19.107717310736433,9796.77971170001
2025,1011.5700594317696,54824.881653493765,2029936.4992845545,105556697.96279684,040,Madera,Madera,21,C,040,1011570059431.7695,18.450930105515447,9583.191582861891
2010,2769.0,35843.175242087695,1738636.407165846,90409093.17262399,041,Papel y cartón,Papel y cartón,22,C,041,2769000000000.0,77.25320040141396,30627.45021358601
2011,2881.0,28831.074127434073,1398420.7363201522,72717878.28864792,041,Papel y cartón,Papel y cartón,22,C,041,2881000000000.0,99.92690481339362,39618.867709039805
2012,2989.0,34458.489611232755,1691700.045688992,87968402.37582758,041,Papel y cartón,Papel y cartón,22,C,041,2989000000000.0,86.7420491647332,33978.1094037617
2013,2995.0,39968.119710823885,1917544.127891519,99712294.65035899,041,Papel y cartón,Papel y cartón,22,C,041,2995000000000.0,74.93472351637585,30036.416376756377
2014,3131.0,34570.497107686955,1643796.140027857,85477399.28144856,041,Papel y cartón,Papel y cartón,22,C,041,3131000000000.0,90.56855590612273,36629.56554972691
2015,3219.0,34254.37776137933,1662365.5530891132,86443008.76063389,041,Papel y cartón,Papel y cartón,22,C,041,3219000000000.0,93.973389983143,37238.407664795806
2016,3468.0000000000005,31015.316078207943,1505517.5077332994,78286910.40213157,041,Papel y cartón,Papel y cartón,22,C,041,3468000000000.0005,111.8157232786254,44298.5932410174
2017,3567.0,29197.773830498278,1327686.4409534254,69039694.92957813,041,Papel y cartón,Papel y cartón,22,C,041,3567000000000.0,122.16684808600446,51665.92934164051
2018,3707.0,33642.60450765341,1584018.6366430458,82368969.10543838,041,Papel y cartón,Papel y cartón,22,C,041,3707000000000.0,110.18766395320817,45004.81237363509
2019,3769.0,28517.90106278435,1338741.0628098382,69614535.26611158,041,Papel y cartón,Papel y cartón,22,C,041,3769000000000.0,132.16260171820701,54140.99204415364
2021,3621.0,30082.270541858183,1466587.9571951497,76262573.77414778,041,Papel y cartón,Papel y cartón,22,C,041,3621000000000.0,120.36990342738706,47480.69493069589
2022,3797.0,33283.88527393341,1537164.5009028118,79932554.04694621,041,Papel y cartón,Papel y cartón,22,C,041,3797000000000.0,114.07922989608598,47502.54818293352
2023,3871.0,35272.67363991485,1716399.1056934975,89252753.49606186,041,Papel y cartón,Papel y cartón,22,C,041,3871000000000.0,109.74501223007785,43371.2109528453
2024,3711.9999999999995,40113.63789300049,1898929.490685323,98744333.5156368,041,Papel y cartón,Papel y cartón,22,C,041,3711999999999.9995,92.53710695353597,37592.03052813335
2025,3602.6354537959205,40424.32980803852,1843575.4665895824,95865924.26265828,041,Papel y cartón,Papel y cartón,22,C,041,3602635453795.9204,89.12047449898658,37579.937621268204
2010,1578.0,53753.30362698627,2488986.966838762,129427322.27561563,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1578000000000.0,29.356335211512132,12192.170650333375
2011,1627.0,53686.05497948217,2525114.7961689327,131305969.40078449,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1627000000000.0,30.30582151401904,12390.906578161095
2012,1673.0000000000002,55556.30507012171,2560733.696025593,133158152.19333085,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1673000000000.0002,30.113593729611495,12564.007328450984
2013,1633.0,52366.765901413564,2482884.2376731155,129109980.35900201,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1633000000000.0,31.18390016817746,12648.131426085694
2014,1603.0,53036.875818050474,2506424.621518353,130334080.31895435,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1603000000000.0,30.22425388515132,12299.162245800399
2015,1701.0000000000002,43663.2825228951,2043575.9121663072,106265947.43264797,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1701000000000.0002,38.95721763722347,16007.009216928167
2016,1785.0,39808.14116990859,1824483.563466856,94873145.30027652,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1785000000000.0,44.84007410397,18814.597053259047
2017,1722.0000000000002,32071.941608277702,1509183.675364863,78477551.11897287,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1722000000000.0002,53.691791442884,21942.58071826717
2018,1706.0,28757.7917378683,1343676.5699831632,69871181.63912448,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1706000000000.0,59.32305288077933,24416.3610801842
2019,1665.9999999999998,30643.51867178014,1479671.8915998174,76942938.3631905,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1665999999999.9998,54.36712467143117,21652.409375582334
2021,1669.0,23881.945156884678,1072950.0528059679,55793402.74591033,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1669000000000.0,69.88542972676836,29913.931000065022
2022,1849.0,38993.01092116038,1745399.8689670563,90760793.18628693,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1849000000000.0,47.41875419003874,20372.232712917343
2023,1880.0,38548.51788128159,1725235.8647459203,89712264.96678786,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1880000000000.0,48.76970901423143,20955.88602847102
2024,1816.9999999999998,38061.34219065592,1710958.929942074,88969864.35698785,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1816999999999.9998,47.73872636698751,20422.64550060865
2025,1879.6293993284646,41980.983995312126,1794796.746940958,93329430.84092982,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1879629399328.4646,44.77335260979963,20139.72851213563
2010,8555.0,3503.4287446372437,176171.09430075978,9160896.903639508,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",8555000000000.0,2441.8935344682777,933860.5258837928
2011,8677.0,1303.4712559282013,62736.58070417151,3262302.1966169183,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",8677000000000.0,6656.840310468613,2659778.118960974
2012,8332.0,2808.9230834174264,138903.46636057505,7222980.250749903,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",8332000000000.0,2966.261358023026,1153540.4653965316
2013,8860.0,8114.818184002302,419428.48073514504,21810280.998227544,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",8860000000000.0,1091.8297611974551,406230.43787102174
2014,8147.0,10176.95611927673,498248.52116263955,25908923.100457255,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",8147000000000.0,800.5340599404099,314447.6506573219
2015,7761.000000000002,5163.133189035704,266425.9189658238,13854147.786222836,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",7761000000000.002,1503.1570396985032,560193.2446337751
2016,9223.0,3778.4148518591746,171727.31550573205,8929820.406298067,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",9223000000000.0,2440.9707143358833,1032831.5218405912
2017,9835.999999999998,4022.0629193460454,211840.18516165312,11015689.628405962,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",9835999999999.998,2445.511220793943,892908.2365062357
2018,10282.0,3752.4504594625632,185228.7542485278,9631895.220923446,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",10282000000000.0,2740.076147860089,1067495.0011566079
2019,10214.0,5349.255049154195,256061.62061171702,13315204.271809286,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",10214000000000.0,1909.4247528195538,767093.0007153476
2021,10625.0,3301.734591775383,164534.29193180197,8555783.180453703,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",10625000000000.0,3218.0054770201286,1241850.07683149
2022,11170.0,7377.445301373799,365328.4351622264,18997078.628435772,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",11170000000000.0,1514.0742552059269,587985.1433198886
2023,11970.0,4222.798583959184,202637.43182779927,10537146.455045562,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",11970000000000.0,2834.613056248884,1135981.1739418632
2024,11424.000000000002,7623.454820919851,366726.209699042,19069762.904350184,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",11424000000000.002,1498.5331806061095,599063.5571768942
2025,11380.76773072249,5410.799715745583,247917.12274187637,12891690.382577572,"043,044",Coquización y refinación,Coquización y refinación,24,C,"043,044",11380767730722.49,2103.3430044738357,882798.7170792581
2010,10240.0,104861.20505733424,4985689.363277649,259255846.89043772,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,10240000000000.0,97.65289264414942,39497.66272514368
2011,10686.000000000002,110046.58360195592,5245279.789642705,272754549.0614206,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,10686000000000.002,97.10433209495905,39178.08167369432
2012,10818.0,106755.66125479885,5110346.296854233,265738007.43642014,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,10818000000000.0,101.33420441451027,40709.26889368014
2013,11155.0,124052.12916224357,5805878.237624329,301905668.3564651,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,11155000000000.0,89.92187458073174,36948.62723421643
2014,11255.0,109605.59125269568,5240828.456914854,272523079.75957245,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,11255000000000.0,102.6863672862418,41299.254396836695
2015,11814.0,115119.5890381424,5424699.259028328,282084361.46947306,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,11814000000000.0,102.62371590021648,41881.08812008177
2016,12061.999999999996,116545.95533691686,5521824.077860129,287134852.04872674,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,12061999999999.996,103.49565512703178,42008.13629532188
2017,12031.999999999998,109078.5779137621,5131335.821520659,266829462.71907428,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,12031999999999.998,110.30580183684224,45092.47171354399
2018,12245.000000000002,110837.03505499053,5175565.488769103,269129405.41599333,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,12245000000000.002,110.47751316989655,45498.55851341441
2019,12514.0,125215.46243149885,5924815.042822156,308090382.2267521,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,12514000000000.0,99.93973393538347,40617.95084141833
2021,13567.0,90942.88882386121,4314970.412233603,224378461.43614736,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,13567000000000.0,149.18153772612894,60464.805370192975
2022,14531.0,130831.94870122273,6206211.826969464,322723015.00241214,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,14531000000000.0,111.06614358534121,45026.22783160163
2023,14451.0,145608.3330844959,6833759.413613555,355355489.5079049,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,14451000000000.0,99.24569352506869,40666.31985905634
2024,13621.000000000002,145050.16014151776,6731949.286576259,350061362.90196544,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,13621000000000.002,93.90544613470757,38910.32099939164
2025,13992.97426261862,162111.62088118237,7338283.273910101,381590730.24332523,045-047,Químicos y farmacéuticos,Químicos y farmacéuticos,25,C,045-047,13992974262618.62,86.3169104506986,36670.11054932036
2010,2476.0,72028.8202673614,3579698.1683277385,186144304.7530424,048,Caucho y plástico,Caucho y plástico,26,C,048,2476000000000.0,34.37512916093054,13301.50822118844
2011,2640.0,77317.88381532996,3818800.847555916,198577644.07290763,048,Caucho y plástico,Caucho y plástico,26,C,048,2640000000000.0,34.144752413368074,13294.547894982206
2012,2616.0,80508.06555602435,4068551.496693649,211564677.82806975,048,Caucho y plástico,Caucho y plástico,26,C,048,2616000000000.0,32.49363876690796,12365.013039302901
2013,2626.0,74846.75652759771,3757030.842392856,195365603.8044285,048,Caucho y plástico,Caucho y plástico,26,C,048,2626000000000.0,35.08502067196103,13441.465380102261
2014,2660.0000000000005,67275.49198462997,3328892.010758057,173102384.55941895,048,Caucho y plástico,Caucho y plástico,26,C,048,2660000000000.0005,39.53891560700462,15366.62829209572
2015,2790.9999999999995,74863.68712333648,3673551.766875982,191024691.87755105,048,Caucho y plástico,Caucho y plástico,26,C,048,2790999999999.9995,37.28109190510322,14610.676622837123
2016,2866.0,77009.0743291356,3728941.926543069,193904980.1802396,048,Caucho y plástico,Caucho y plástico,26,C,048,2866000000000.0,37.21639332724297,14780.435228306053
2017,2831.0,75165.23926423132,3651049.282035841,189854562.66586375,048,Caucho y plástico,Caucho y plástico,26,C,048,2831000000000.0,37.66368640227532,14911.414085857099
2018,2942.0,71457.22833949962,3471184.2747187437,180501582.28537467,048,Caucho y plástico,Caucho y plástico,26,C,048,2942000000000.0,41.171482135051434,16299.02609578608
2019,3048.0,72135.06586038672,3521379.508454641,183111734.43964133,048,Caucho y plástico,Caucho y plástico,26,C,048,3048000000000.0,42.25406830430056,16645.574404761617
2021,3051.0,80878.6484895464,3858570.385577173,200645660.050013,048,Caucho y plástico,Caucho y plástico,26,C,048,3051000000000.0,37.72318228579627,15205.910754508754
2022,3397.0,89182.25151062012,4291522.30566597,223159159.89463043,048,Caucho y plástico,Caucho y plástico,26,C,048,3397000000000.0,38.090538671761095,15222.319359886322
2023,3192.0000000000005,92498.71678628252,4405801.940932222,229101700.92847553,048,Caucho y plástico,Caucho y plástico,26,C,048,3192000000000.0005,34.50858683126479,13932.677003548428
2024,3078.0,104271.67983622394,4986760.737339331,259311558.3416452,048,Caucho y plástico,Caucho y plástico,26,C,048,3078000000000.0,29.519041074570893,11869.891260090722
2025,3073.1977001390605,108407.05044027208,5035242.974898261,261832634.69470957,048,Caucho y plástico,Caucho y plástico,26,C,048,3073197700139.0605,28.348688463138924,11737.25996273281
2010,9722.0,77990.6339133927,3910749.005848296,203358948.3041114,049,Minerales no metálicos,Minerales no metálicos,27,C,049,9722000000000.0,124.65599408765057,47807.09224293056
2011,10816.0,92541.7031083403,4579841.846181099,238151776.00141716,049,Minerales no metálicos,Minerales no metálicos,27,C,049,10816000000000.0,116.87703637069988,45416.41545404909
2012,11112.0,76983.14625065714,3814132.0499291765,198334866.59631717,049,Minerales no metálicos,Minerales no metálicos,27,C,049,11112000000000.0,144.3432821493074,56026.45763045244
2013,11280.0,80666.21405997443,4011258.131674021,208585422.8470491,049,Minerales no metálicos,Minerales no metálicos,27,C,049,11280000000000.0,139.83549533654136,54078.56333407999
2014,12743.0,84388.33519357075,4112930.798906018,213872401.54311293,049,Minerales no metálicos,Minerales no metálicos,27,C,049,12743000000000.0,151.00428241379555,59582.25515801876
2015,13189.0,95044.17904548615,4544868.605202716,236333167.47054124,049,Minerales no metálicos,Minerales no metálicos,27,C,049,13189000000000.0,138.76704636154543,55806.809264907766
2016,12929.999999999998,97299.78394692721,4632035.517929731,240865846.93234602,049,Minerales no metálicos,Minerales no metálicos,27,C,049,12929999999999.998,132.88827041026883,53681.33408980873
2017,12485.0,90438.02844699766,4288673.426611119,223011018.1837782,049,Minerales no metálicos,Minerales no metálicos,27,C,049,12485000000000.0,138.05033363058095,55983.780988396735
2018,12078.0,83999.16379720796,3954519.287614797,205635002.95596942,049,Minerales no metálicos,Minerales no metálicos,27,C,049,12078000000000.0,143.78714565729356,58735.13665660385
2019,11909.999999999998,85038.60790553737,4099302.2568633473,213163717.35689405,049,Minerales no metálicos,Minerales no metálicos,27,C,049,11909999999999.998,140.05403302497461,55872.547859819024
2021,10853.0,70408.18041581743,3364779.1262331856,174968514.56412566,049,Minerales no metálicos,Minerales no metálicos,27,C,049,10853000000000.0,154.14402042353925,62028.302789427835
2022,11434.999999999998,85276.41223843892,4081224.7074046135,212223684.7850399,049,Minerales no metálicos,Minerales no metálicos,27,C,049,11434999999999.998,134.09335242701022,53881.8276177913
2023,11110.0,84949.44210623098,3991656.2860021912,207566126.87211394,049,Minerales no metálicos,Minerales no metálicos,27,C,049,11110000000000.0,130.78367231778546,53525.11109312704
2024,10568.0,94339.89661801694,4349168.298841915,226156751.53977957,049,Minerales no metálicos,Minerales no metálicos,27,C,049,10568000000000.0,112.02047467562873,46728.65138028459
2025,10920.50939766307,95884.41569351344,4396274.106935451,228606253.56064343,049,Minerales no metálicos,Minerales no metálicos,27,C,049,10920509397663.07,113.8924330786931,47769.9504172406
2010,5320.0,169032.66473389074,8312600.236736085,432255212.31027645,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5320000000000.0,31.47320672235341,12307.5438965008
2011,5617.0,184174.38188715265,8994438.202607237,467710786.53557634,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5617000000000.0,30.498269859494624,12009.558388862908
2012,5784.000000000001,186961.9355192263,9165802.991199002,476621755.5423481,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5784000000000.001,30.936778569053704,12135.409122100154
